model,image_id,total_questions,hallucinated_questions,no_hallucination_questions,hallucination_rate,balance_score
Molmo-V1,mme_position_000000477955.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt0067116.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt0070291.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt0074749.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt0083946.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt0100935.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt0264395.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt0433035.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt0443680.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt1099212.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt1438176.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt1971325.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt2078768.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt3465916.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt3498820.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt3700804.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_posters_tt4046784.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_scene_Places365_val_00000114.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_scene_Places365_val_00000181.jpg,2,1,1,0.5,0.0
Molmo-V1,mme_text_translation_0006.png,2,1,1,0.5,0.0
Molmo-V1,mme_text_translation_0012.png,2,1,1,0.5,0.0
Molmo-V1,mme_text_translation_0020.png,2,1,1,0.5,0.0
Molmo-V1,pope_1224.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_124.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_1272.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_1462.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_1538.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_1634.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_1636.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_1784.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_1830.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_198.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2514.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2648.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2652.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2670.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2700.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2768.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2860.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2886.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2934.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_2980.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_42.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_44.jpg,2,1,1,0.5,0.0
Molmo-V1,pope_498.jpg,2,1,1,0.5,0.0
Molmo-V1,AMBER_223.jpg,7,3,4,0.42857142857142855,0.07142857142857145
Molmo-V1,AMBER_24.jpg,7,3,4,0.42857142857142855,0.07142857142857145
Molmo-V1,AMBER_399.jpg,7,3,4,0.42857142857142855,0.07142857142857145
Molmo-V1,AMBER_1002.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_107.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_147.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_16.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_197.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_214.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_218.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_296.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_338.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_385.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_429.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_491.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_494.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_522.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_532.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_538.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_555.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_611.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_620.jpg,5,3,2,0.6,0.09999999999999998
Molmo-V1,AMBER_70.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_71.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_746.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_749.jpg,5,3,2,0.6,0.09999999999999998
Molmo-V1,AMBER_943.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_969.jpg,5,2,3,0.4,0.09999999999999998
Molmo-V1,AMBER_317.jpg,8,3,5,0.375,0.125
Molmo-V1,AMBER_50.jpg,8,3,5,0.375,0.125
Molmo-V1,AMBER_559.jpg,8,3,5,0.375,0.125
Molmo-V1,AMBER_58.jpg,8,3,5,0.375,0.125
Molmo-V1,AMBER_619.jpg,8,3,5,0.375,0.125
Molmo-V1,AMBER_127.jpg,6,4,2,0.6666666666666666,0.16666666666666663
Molmo-V1,AMBER_25.jpg,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,AMBER_477.jpg,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,AMBER_519.jpg,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,AMBER_607.jpg,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,AMBER_666.jpg,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,AMBER_835.jpg,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_chart_14_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_chart_14_2.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_illusion_11_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_illusion_1_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_illusion_5_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_illusion_5_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_map_8_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_math_0_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_math_0_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_math_14_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_math_3_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_table_2_3.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_video_12_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_video_12_2.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_video_2_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_video_9_0.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,hallusionbench_video_9_1.png,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,pope_228.jpg,3,2,1,0.6666666666666666,0.16666666666666663
Molmo-V1,AMBER_1004.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_113.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_121.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_130.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_134.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_139.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_161.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_204.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_230.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_232.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_242.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_249.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_270.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_288.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_294.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_297.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_299.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_30.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_343.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_349.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_353.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_360.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_370.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_374.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_379.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_380.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_382.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_386.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_397.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_401.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_418.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_419.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_421.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_44.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_441.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_451.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_453.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_46.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_460.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_475.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_495.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_499.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_521.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_525.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_53.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_533.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_54.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_55.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_552.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_556.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_558.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_562.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_597.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_598.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_625.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_636.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_649.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_67.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_679.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_68.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_686.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_687.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_688.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_690.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_696.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_722.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_759.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_766.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_790.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_797.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_800.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_817.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_827.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_859.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_883.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_891.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_92.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_927.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_939.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_949.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_99.jpg,6,2,4,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_illusion_11_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_illusion_25_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_map_8_2.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_10_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_11_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_11_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_12_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_13_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_14_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_15_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_16_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_17_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_5_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_5_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_math_6_1.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_video_13_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,hallusionbench_video_2_0.png,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,pope_1546.jpg,3,1,2,0.3333333333333333,0.16666666666666669
Molmo-V1,AMBER_211.jpg,10,3,7,0.3,0.2
Molmo-V1,AMBER_1000.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_131.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_20.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_209.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_350.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_358.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_405.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_415.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_43.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_510.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_57.jpg,7,5,2,0.7142857142857143,0.2142857142857143
Molmo-V1,AMBER_599.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_801.jpg,7,2,5,0.2857142857142857,0.2142857142857143
Molmo-V1,AMBER_101.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_105.jpg,8,2,6,0.25,0.25
Molmo-V1,AMBER_106.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_120.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_123.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_135.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_143.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_144.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_170.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_183.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_195.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_200.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_205.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_216.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_224.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_265.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_287.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_29.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_292.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_295.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_323.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_339.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_344.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_346.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_348.jpg,4,3,1,0.75,0.25
Molmo-V1,AMBER_354.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_357.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_364.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_366.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_37.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_38.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_390.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_394.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_400.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_403.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_408.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_413.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_416.jpg,4,3,1,0.75,0.25
Molmo-V1,AMBER_420.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_426.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_430.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_436.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_437.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_443.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_459.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_467.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_483.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_488.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_523.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_530.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_539.jpg,8,2,6,0.25,0.25
Molmo-V1,AMBER_561.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_570.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_575.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_580.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_581.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_585.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_587.jpg,8,2,6,0.25,0.25
Molmo-V1,AMBER_593.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_601.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_612.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_615.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_616.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_626.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_630.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_631.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_656.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_660.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_669.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_676.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_684.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_700.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_702.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_706.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_721.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_723.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_729.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_731.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_748.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_76.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_763.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_778.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_786.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_8.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_805.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_806.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_822.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_823.jpg,8,2,6,0.25,0.25
Molmo-V1,AMBER_829.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_833.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_836.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_846.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_853.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_861.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_864.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_892.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_902.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_908.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_918.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_926.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_933.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_944.jpg,4,1,3,0.25,0.25
Molmo-V1,AMBER_967.jpg,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_chart_0_1.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_chart_10_2.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_chart_1_1.png,8,2,6,0.25,0.25
Molmo-V1,hallusionbench_chart_4_1.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_chart_5_2.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_chart_9_1.png,4,3,1,0.75,0.25
Molmo-V1,hallusionbench_chart_9_2.png,4,3,1,0.75,0.25
Molmo-V1,hallusionbench_map_5_1.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_table_6_1.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_table_6_2.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_table_6_3.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_table_9_2.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_video_10_0.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_video_10_1.png,4,3,1,0.75,0.25
Molmo-V1,hallusionbench_video_10_2.png,4,3,1,0.75,0.25
Molmo-V1,hallusionbench_video_11_0.png,4,3,1,0.75,0.25
Molmo-V1,hallusionbench_video_11_1.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_video_11_2.png,4,3,1,0.75,0.25
Molmo-V1,hallusionbench_video_18_1.png,4,3,1,0.75,0.25
Molmo-V1,hallusionbench_video_5_1.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_video_6_1.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_video_8_0.png,4,1,3,0.25,0.25
Molmo-V1,hallusionbench_video_8_1.png,4,3,1,0.75,0.25
Molmo-V1,AMBER_10.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_114.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_119.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_125.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_14.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_220.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_259.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_268.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_272.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_28.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_284.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_286.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_334.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_367.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_373.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_375.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_39.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_395.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_411.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_431.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_457.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_48.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_481.jpg,5,1,4,0.2,0.3
Molmo-V1,AMBER_49.jpg,5,1,4,0.2,0.3
